2025-02-12 21:33:58,773 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/bbc-why-an-off-the-grid-hour-at-work-is-so-crucial-gloria-mark-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:31,431 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/first-ever-cannabinoid-anxiety-relief-education-study-c-a-r-e-s-will-explore-cbd-and-cannabis-efficacy-for-anxiety-aggravated-by-covid-19, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:31,488 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/first-ever-cannabinoid-anxiety-relief-education-study-c-a-r-e-s-will-explore-cbd-and-cannabis-efficacy-for-anxiety-aggravated-by-covid-19, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:32,001 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/women-in-technology-at-uci-first-event-offers-encouragement-and-empowerment, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:32,058 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/women-in-technology-at-uci-first-event-offers-encouragement-and-empowerment, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:32,569 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/gamesindustry-biz-ea-microsoft-and-epic-games-join-raising-good-gamers-advisory-board-connected-learning-lab-mentioned, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:32,625 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/gamesindustry-biz-ea-microsoft-and-epic-games-join-raising-good-gamers-advisory-board-connected-learning-lab-mentioned, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:33,139 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/connected-learning-blog-raising-good-gamers-new-report-tackles-the-systemic-forces-shaping-the-climate-of-online-play-for-youth, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:33,192 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/connected-learning-blog-raising-good-gamers-new-report-tackles-the-systemic-forces-shaping-the-climate-of-online-play-for-youth, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:33,704 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/alumni-spotlight-dan-woolleys-success-in-building-from-scratch, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:33,759 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/alumni-spotlight-dan-woolleys-success-in-building-from-scratch, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:34,272 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/professor-crooks-to-discuss-education-technology-in-working-class-communities-of-color, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:34,327 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/professor-crooks-to-discuss-education-technology-in-working-class-communities-of-color, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:34,837 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/exploring-design-ethics-gillian-hayes-discusses-inclusive-design-with-industry-leaders, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:34,912 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/exploring-design-ethics-gillian-hayes-discusses-inclusive-design-with-industry-leaders, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:35,407 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/cnn-how-roblox-became-the-it-game-for-tweens-and-a-massive-business-katie-salen-tekinbas-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:35,480 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/cnn-how-roblox-became-the-it-game-for-tweens-and-a-massive-business-katie-salen-tekinbas-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:35,975 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/program-upgrade-introducing-game-design-and-interactive-media, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:36,046 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/program-upgrade-introducing-game-design-and-interactive-media, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:36,541 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/mswe-student-xinyi-hu-takes-the-gold-at-the-global-ai-innovation-challenge, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:36,613 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/mswe-student-xinyi-hu-takes-the-gold-at-the-global-ai-innovation-challenge, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:37,108 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/professor-malek-receives-test-of-time-award-for-work-on-self-adaptive-software-systems, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:37,178 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/professor-malek-receives-test-of-time-award-for-work-on-self-adaptive-software-systems, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:37,673 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/bloomberg-where-the-teens-are-hanging-out-in-quarantine-mimi-ito-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:37,744 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/bloomberg-where-the-teens-are-hanging-out-in-quarantine-mimi-ito-quoted, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:38,240 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/fellowship-fuels-ph-d-student-nika-nours-study-of-deepfakes, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:38,309 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/fellowship-fuels-ph-d-student-nika-nours-study-of-deepfakes, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:38,805 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/ics-researchers-win-best-paper-award-for-detecting-covid-19-misinformation, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:38,877 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/ics-researchers-win-best-paper-award-for-detecting-covid-19-misinformation, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:39,374 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/expanding-technology-access-to-support-people-with-visual-disabilities-during-the-pandemic, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:39,448 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/expanding-technology-access-to-support-people-with-visual-disabilities-during-the-pandemic, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:39,941 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/professors-gillian-hayes-and-sharad-mehrotra-named-distinguished-members-of-the-acm, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:40,015 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/professors-gillian-hayes-and-sharad-mehrotra-named-distinguished-members-of-the-acm, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:40,511 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/ph-d-student-rainforest-scully-blaker-receives-social-sciences-and-humanities-research-council-award, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:40,586 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/ph-d-student-rainforest-scully-blaker-receives-social-sciences-and-humanities-research-council-award, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:41,076 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/5-million-in-nsf-funding-boosts-development-of-mixed-reality-xr-platform-for-workforce-training, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:41,150 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/5-million-in-nsf-funding-boosts-development-of-mixed-reality-xr-platform-for-workforce-training, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:41,708 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/news/view_news?id=1621, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:41,756 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/news/view_news?id=1621, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:42,268 - Worker-0 - INFO - Downloaded https://tippersweb.ics.uci.edu, status <601>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:42,313 - Worker-0 - INFO - Downloaded https://tippersweb.ics.uci.edu, status <601>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:42,778 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/news/view_news?id=1848, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:42,822 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/news/view_news?id=1848, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:43,339 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/kurt-squire, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:43,384 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/kurt-squire, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:43,886 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/katie-salen-tekinbas, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:43,930 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/katie-salen-tekinbas, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:44,432 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/debra-richardson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:44,477 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/debra-richardson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:44,981 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/david-redmiles, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:45,028 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/david-redmiles, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:45,529 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/madhu-reddy, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:45,601 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/madhu-reddy, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:46,076 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/anne-marie-piper, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:46,150 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/anne-marie-piper, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:46,624 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/kylie-peppler, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:46,700 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/kylie-peppler, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:47,171 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/judy-olson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:47,246 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/judy-olson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:47,720 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/gary-olson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:47,796 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/gary-olson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:48,270 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~golson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:48,345 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~golson, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:48,808 - Worker-0 - INFO - Downloaded http://hana.ics.uci.edu/Gary_vita, status <601>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:48,908 - Worker-0 - INFO - Downloaded http://hana.ics.uci.edu/Gary_vita, status <601>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:49,317 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/bonnie-nardi, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:49,419 - Worker-0 - INFO - Downloaded https://www.informatics.uci.edu/explore/faculty-profiles/bonnie-nardi, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:49,876 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/news/view_news?id=1626, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:49,975 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/community/news/view_news?id=1626, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:50,432 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Welcome.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:50,530 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Welcome.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:50,962 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Videos_of_talks.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:51,060 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Videos_of_talks.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:51,476 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Media_reports.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:51,573 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Media_reports.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:51,995 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Students.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:52,092 - Worker-0 - INFO - Downloaded https://www.ics.uci.edu/~gmark/Home_page/Students.html, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:52,525 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dmassagu, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:52,621 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~dmassagu, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:53,033 - Worker-0 - INFO - Downloaded https://students.ics.uci.edu/~svoida, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:53,130 - Worker-0 - INFO - Downloaded https://students.ics.uci.edu/~svoida, status <404>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:53,543 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~normsu, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:53,638 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/~normsu, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:54,067 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/personal, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:54,163 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/personal, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:54,637 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/teaching, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:54,719 - Worker-0 - INFO - Downloaded http://www.ics.uci.edu/teaching, status <200>, using cache ('styx.ics.uci.edu', 9014).
2025-02-13 04:43:55,208 - Worker-0 - INFO - Downloaded http://statistics-stage.ics.uci.edu, status <200>, using cache ('styx.ics.uci.edu', 9014).
